Product ID,Product Category,Product Position,Price,Promotion,Foot Traffic,Consumer Demographics,Seasonal,Competitor Price,Sales Volume,Price Difference,Traffic Weight,Traffic Conversion Index
PRD1160,Electronics,Front of Store,373.14,True,High,College Students,False,320.44,783,52.7,3,261.0
PRD1161,Clothing,Front of Store,388.15,True,Low,College Students,False,426.09,679,-37.94,1,679.0
PRD1162,Clothing,End-cap,163.83,False,Medium,Families,True,145.59,863,18.24,2,431.5
PRD1163,Food,Front of Store,365.76,False,High,Families,True,347.67,1023,18.09,3,341.0
PRD1164,Food,End-cap,304.46,False,High,College Students,False,326.7,1735,-22.24,3,578.33
PRD1165,Clothing,Aisle,49.2,False,High,Young Adults,False,44.19,748,5.01,3,249.33
PRD1166,Food,Aisle,223.65,True,High,Seniors,False,244.98,1287,-21.33,3,429.0
PRD1167,Clothing,End-cap,457.15,False,Medium,Families,False,502.7,517,-45.55,2,258.5
PRD1168,Electronics,Front of Store,206.55,False,Medium,Families,False,207.01,583,-0.46,2,291.5
PRD1169,Food,End-cap,244.81,True,High,College Students,True,208.56,1649,36.25,3,549.67
PRD1170,Clothing,Aisle,260.67,False,Medium,Young Adults,True,244.02,627,16.65,2,313.5
PRD1171,Food,End-cap,190.09,True,High,Young Adults,True,196.76,1369,-6.67,3,456.33
PRD1172,Electronics,End-cap,32.82,False,High,College Students,True,37.56,1130,-4.74,3,376.67
PRD1173,Clothing,Front of Store,250.72,False,Low,Young Adults,True,412.48,251,-161.76,1,251.0
PRD1174,Clothing,Aisle,37.48,True,Low,Seniors,True,34.78,406,2.7,1,406.0
PRD1175,Clothing,Front of Store,356.24,False,Medium,Young Adults,False,370.56,836,-14.32,2,418.0
PRD1176,Electronics,Front of Store,204.68,True,Low,Families,False,207.14,704,-2.46,1,704.0
PRD1177,Clothing,End-cap,391.36,True,Low,Seniors,False,424.22,805,-32.86,1,805.0
PRD1178,Food,End-cap,264.52,True,Medium,Families,True,233.33,923,31.19,2,461.5
PRD1179,Clothing,End-cap,286.49,False,Low,Young Adults,False,308.92,540,-22.43,1,540.0
PRD1180,Electronics,End-cap,91.0,True,Medium,Families,False,92.13,802,-1.13,2,401.0
PRD1181,Food,Front of Store,438.21,True,Low,College Students,True,499.08,726,-60.87,1,726.0
PRD1182,Electronics,Front of Store,104.36,True,Low,Families,True,99.41,614,4.95,1,614.0
PRD1183,Food,End-cap,33.53,True,Low,Seniors,True,34.86,804,-1.33,1,804.0
PRD1184,Food,End-cap,21.37,True,Medium,Young Adults,True,24.14,843,-2.77,2,421.5
PRD1185,Electronics,Aisle,30.03,True,Low,College Students,True,26.45,161,3.58,1,161.0
PRD1186,Electronics,Front of Store,183.39,False,High,Seniors,False,207.44,1315,-24.05,3,438.33
PRD1187,Electronics,Front of Store,103.56,True,Low,Young Adults,True,109.4,514,-5.84,1,514.0
PRD1188,Electronics,Front of Store,187.33,False,Medium,Young Adults,True,163.04,444,24.29,2,222.0
PRD1189,Clothing,End-cap,234.79,True,Low,Young Adults,False,220.77,769,14.02,1,769.0
PRD1190,Electronics,End-cap,201.49,False,Low,College Students,True,214.07,475,-12.58,1,475.0
PRD1191,Food,End-cap,461.92,False,High,Young Adults,False,401.97,1383,59.95,3,461.0
PRD1192,Clothing,Aisle,342.18,False,High,Seniors,True,350.62,977,-8.44,3,325.67
PRD1193,Electronics,End-cap,124.76,True,Low,Young Adults,True,118.99,767,5.77,1,767.0
PRD1194,Clothing,Aisle,246.95,False,Medium,Young Adults,True,255.91,324,-8.96,2,162.0
PRD1195,Food,End-cap,225.82,True,Medium,Seniors,True,195.05,1240,30.77,2,620.0
PRD1196,Food,Front of Store,250.72,True,High,College Students,True,534.01,1387,-283.29,3,462.33
PRD1197,Food,Aisle,239.92,True,High,Young Adults,False,274.0,953,-34.08,3,317.67
PRD1198,Clothing,End-cap,277.91,False,Low,Families,False,317.0,562,-39.09,1,562.0
PRD1199,Clothing,End-cap,175.4,False,Medium,Seniors,False,188.54,359,-13.14,2,179.5
PRD1200,Electronics,Front of Store,419.64,True,Medium,Families,True,373.07,875,46.57,2,437.5
PRD1201,Electronics,End-cap,133.04,True,Medium,College Students,False,143.35,691,-10.31,2,345.5
PRD1202,Electronics,Front of Store,416.28,False,Medium,Families,True,356.91,356,59.37,2,178.0
PRD1203,Food,End-cap,49.74,True,High,Families,False,42.61,741,7.13,3,247.0
PRD1204,Electronics,Aisle,18.59,False,High,Seniors,False,17.61,1000,0.98,3,333.33
PRD1205,Clothing,Aisle,29.58,True,Low,College Students,False,29.48,369,0.1,1,369.0
PRD1206,Electronics,Front of Store,427.64,True,Medium,College Students,True,462.33,1252,-34.69,2,626.0
PRD1207,Food,End-cap,391.02,False,Low,College Students,True,412.52,452,-21.5,1,452.0
PRD1208,Electronics,Front of Store,111.09,True,Low,Families,False,109.29,266,1.8,1,266.0
PRD1209,Food,Front of Store,114.57,False,Low,Families,True,106.79,279,7.78,1,279.0
PRD1210,Food,End-cap,116.43,True,Low,Families,False,133.79,960,-17.36,1,960.0
PRD1211,Food,Aisle,107.33,False,High,College Students,True,104.95,714,2.38,3,238.0
PRD1212,Electronics,Aisle,327.54,True,High,Families,False,322.76,814,4.78,3,271.33
PRD1213,Clothing,Front of Store,259.07,True,Medium,Young Adults,True,232.93,817,26.14,2,408.5
PRD1214,Electronics,Front of Store,432.99,True,Medium,College Students,True,471.28,759,-38.29,2,379.5
PRD1215,Food,Front of Store,483.73,False,High,Young Adults,False,511.84,1321,-28.11,3,440.33
PRD1216,Electronics,Aisle,250.72,False,Medium,College Students,False,313.98,717,-63.26,2,358.5
PRD1217,Electronics,Aisle,239.68,True,High,Seniors,True,209.65,869,30.03,3,289.67
PRD1218,Electronics,Aisle,70.5,True,High,Families,False,74.32,645,-3.82,3,215.0
PRD1219,Food,Front of Store,90.73,False,Medium,Families,True,94.94,578,-4.21,2,289.0
PRD1220,Food,Front of Store,401.43,False,Medium,College Students,False,374.12,646,27.31,2,323.0
PRD1221,Electronics,Aisle,115.77,True,High,Young Adults,False,131.43,762,-15.66,3,254.0
PRD1222,Electronics,Front of Store,306.13,False,High,Seniors,True,274.08,641,32.05,3,213.67
PRD1223,Electronics,Aisle,250.72,True,High,College Students,False,462.21,1075,-211.49,3,358.33
PRD1224,Clothing,Aisle,357.81,False,High,Families,True,405.43,812,-47.62,3,270.67
PRD1225,Food,Aisle,356.14,False,High,Seniors,False,347.56,757,8.58,3,252.33
PRD1226,Clothing,End-cap,141.31,True,Medium,Families,True,147.18,773,-5.87,2,386.5
PRD1227,Food,End-cap,448.26,True,Medium,Young Adults,False,434.49,847,13.77,2,423.5
PRD1228,Electronics,Front of Store,426.54,True,Medium,Young Adults,False,397.65,563,28.89,2,281.5
PRD1229,Clothing,End-cap,232.2,False,High,Seniors,True,265.91,1463,-33.71,3,487.67
PRD1230,Electronics,Aisle,113.01,True,Low,Families,False,109.94,596,3.07,1,596.0
PRD1231,Clothing,Front of Store,154.56,True,Medium,Young Adults,True,172.83,382,-18.27,2,191.0
PRD1232,Electronics,Aisle,262.72,True,Low,Seniors,False,241.44,328,21.28,1,328.0
PRD1233,Food,Aisle,313.69,False,Medium,Seniors,True,286.69,275,27.0,2,137.5
PRD1234,Electronics,Front of Store,294.32,False,Low,College Students,False,252.92,338,41.4,1,338.0
PRD1235,Food,Aisle,8.64,False,Medium,Young Adults,True,9.03,536,-0.39,2,268.0
PRD1236,Electronics,End-cap,499.72,False,Medium,Families,True,480.01,395,19.71,2,197.5
PRD1237,Electronics,Front of Store,250.72,True,Medium,Young Adults,True,536.25,620,-285.53,2,310.0
PRD1238,Food,End-cap,420.49,True,Low,College Students,False,417.11,445,3.38,1,445.0
PRD1239,Food,End-cap,282.92,False,Low,Seniors,True,322.66,572,-39.74,1,572.0
PRD1240,Clothing,Front of Store,298.92,False,Medium,Families,False,270.72,612,28.2,2,306.0
PRD1241,Electronics,Aisle,144.93,False,Medium,Seniors,True,160.96,430,-16.03,2,215.0
PRD1242,Clothing,End-cap,343.78,False,Medium,College Students,False,372.31,810,-28.53,2,405.0
PRD1243,Clothing,End-cap,243.46,True,Low,Families,True,263.25,585,-19.79,1,585.0
PRD1244,Food,End-cap,171.46,False,High,Young Adults,True,189.19,1060,-17.73,3,353.33
PRD1245,Food,Front of Store,141.86,True,Low,College Students,False,152.97,902,-11.11,1,902.0
PRD1246,Electronics,Aisle,165.94,False,High,Seniors,True,172.22,1156,-6.28,3,385.33
PRD1247,Clothing,Aisle,142.06,False,High,Seniors,True,126.34,457,15.72,3,152.33
PRD1248,Electronics,Front of Store,329.78,True,Medium,Seniors,True,283.53,974,46.25,2,487.0
PRD1249,Clothing,Front of Store,476.33,False,Low,Families,True,536.47,574,-60.14,1,574.0
PRD1250,Food,Aisle,327.48,True,Low,Seniors,False,338.94,328,-11.46,1,328.0
PRD1251,Electronics,Front of Store,98.24,True,High,Families,True,106.98,1603,-8.74,3,534.33
PRD1252,Clothing,Front of Store,261.06,False,High,Seniors,False,259.61,1315,1.45,3,438.33
PRD1253,Food,Front of Store,123.95,False,High,Young Adults,False,109.72,596,14.23,3,198.67
PRD1254,Clothing,Aisle,33.1,True,Low,Seniors,True,29.38,329,3.72,1,329.0
PRD1255,Electronics,Aisle,429.37,True,Low,Young Adults,True,453.27,653,-23.9,1,653.0
PRD1256,Food,End-cap,405.96,False,Low,Seniors,True,397.47,529,8.49,1,529.0
PRD1257,Clothing,Aisle,205.03,True,Low,Families,True,186.61,530,18.42,1,530.0
PRD1258,Clothing,Aisle,163.19,False,Low,Young Adults,False,162.78,385,0.41,1,385.0
PRD1259,Electronics,End-cap,74.27,True,Medium,College Students,False,64.56,1016,9.71,2,508.0
PRD1260,Electronics,End-cap,17.6,True,High,Families,True,18.03,903,-0.43,3,301.0
PRD1261,Electronics,Aisle,251.2,False,Low,College Students,True,233.79,459,17.41,1,459.0
PRD1262,Food,Front of Store,151.32,False,Medium,Families,True,164.83,891,-13.51,2,445.5
PRD1263,Food,End-cap,453.92,False,Medium,Young Adults,True,428.1,651,25.82,2,325.5
PRD1264,Electronics,Aisle,250.72,False,Medium,College Students,True,202.52,493,48.2,2,246.5
PRD1265,Food,Aisle,369.68,True,Low,College Students,True,315.52,246,54.16,1,246.0
PRD1266,Clothing,End-cap,293.6,True,Low,Young Adults,True,255.94,735,37.66,1,735.0
PRD1267,Electronics,Front of Store,250.72,True,High,Families,False,481.36,1370,-230.64,3,456.67
PRD1268,Food,Front of Store,408.93,True,High,College Students,True,406.47,1148,2.46,3,382.67
PRD1269,Food,Aisle,174.87,True,Low,College Students,True,180.12,669,-5.25,1,669.0
PRD1270,Electronics,End-cap,250.72,False,High,Young Adults,True,335.74,944,-85.02,3,314.67
PRD1271,Electronics,End-cap,344.73,True,Medium,Families,True,364.89,1170,-20.16,2,585.0
PRD1272,Food,End-cap,320.97,False,Medium,Seniors,False,355.65,534,-34.68,2,267.0
PRD1273,Food,Front of Store,240.49,True,Low,Families,True,260.68,596,-20.19,1,596.0
PRD1274,Electronics,Front of Store,470.63,True,Medium,Young Adults,True,405.63,739,65.0,2,369.5
PRD1275,Food,Front of Store,182.46,False,Medium,College Students,True,181.39,640,1.07,2,320.0
PRD1276,Clothing,End-cap,153.6,True,High,College Students,False,135.4,1213,18.2,3,404.33
PRD1277,Food,Aisle,89.14,True,Low,Young Adults,False,82.24,437,6.9,1,437.0
PRD1278,Clothing,Front of Store,330.52,True,High,Families,True,378.78,1605,-48.26,3,535.0
PRD1279,Clothing,End-cap,281.33,False,Medium,College Students,False,251.16,608,30.17,2,304.0
PRD1280,Food,End-cap,150.42,True,Low,Seniors,False,150.37,329,0.05,1,329.0
PRD1281,Food,Aisle,238.04,True,Low,Young Adults,False,246.48,763,-8.44,1,763.0
PRD1282,Electronics,Aisle,371.75,False,Medium,Families,True,394.33,777,-22.58,2,388.5
PRD1283,Clothing,End-cap,363.97,False,Medium,Families,True,370.48,471,-6.51,2,235.5
PRD1284,Food,Aisle,281.72,True,Low,Seniors,True,240.29,422,41.43,1,422.0
PRD1285,Clothing,Front of Store,250.72,False,Medium,College Students,False,432.97,509,-182.25,2,254.5
PRD1286,Electronics,End-cap,473.73,False,Medium,Families,True,476.25,830,-2.52,2,415.0
PRD1287,Clothing,Front of Store,450.3,False,Low,Seniors,True,394.62,457,55.68,1,457.0
PRD1288,Food,End-cap,328.95,True,Low,Seniors,True,314.21,592,14.74,1,592.0
PRD1289,Food,Front of Store,115.02,True,High,Seniors,True,98.91,894,16.11,3,298.0
PRD1290,Clothing,Aisle,115.55,True,High,Young Adults,False,100.94,773,14.61,3,257.67
PRD1291,Electronics,Aisle,436.36,True,High,Young Adults,True,422.87,707,13.49,3,235.67
PRD1292,Clothing,Front of Store,213.13,True,Medium,Families,False,189.65,585,23.48,2,292.5
PRD1293,Food,End-cap,443.99,True,High,Families,True,452.99,1471,-9.0,3,490.33
PRD1294,Electronics,End-cap,188.98,False,High,Families,True,199.72,906,-10.74,3,302.0
PRD1295,Clothing,Front of Store,294.86,True,Medium,College Students,True,321.45,1033,-26.59,2,516.5
PRD1296,Clothing,Front of Store,234.56,True,Medium,College Students,True,213.46,1128,21.1,2,564.0
PRD1297,Electronics,Aisle,63.3,True,Medium,Families,True,56.99,536,6.31,2,268.0
PRD1298,Clothing,Aisle,31.57,True,High,Young Adults,False,27.82,1045,3.75,3,348.33
PRD1299,Electronics,Front of Store,319.03,False,High,Young Adults,False,332.09,1138,-13.06,3,379.33
PRD1300,Electronics,Front of Store,292.25,True,Low,Seniors,True,310.35,685,-18.1,1,685.0
PRD1301,Electronics,End-cap,312.22,False,High,Families,False,268.35,1073,43.87,3,357.67
PRD1302,Electronics,End-cap,238.75,True,High,College Students,False,269.99,1836,-31.24,3,612.0
PRD1303,Clothing,Front of Store,101.3,False,Medium,Seniors,True,87.68,686,13.62,2,343.0
PRD1304,Clothing,End-cap,64.31,True,Medium,Young Adults,False,65.11,484,-0.8,2,242.0
PRD1305,Food,Aisle,341.95,True,High,Families,True,363.4,1352,-21.45,3,450.67
PRD1306,Electronics,End-cap,267.27,False,Low,Young Adults,False,297.01,682,-29.74,1,682.0
PRD1307,Food,Front of Store,209.49,False,High,Seniors,True,222.94,763,-13.45,3,254.33
PRD1308,Food,Aisle,436.07,False,Medium,Families,True,475.54,556,-39.47,2,278.0
PRD1309,Clothing,Aisle,79.64,True,Low,College Students,True,75.8,548,3.84,1,548.0
PRD1310,Clothing,Aisle,496.21,True,Low,Families,True,543.08,469,-46.87,1,469.0
PRD1311,Clothing,End-cap,174.62,True,High,College Students,False,152.62,1804,22.0,3,601.33
PRD1312,Clothing,End-cap,250.72,True,High,Families,False,552.13,2566,-301.41,3,855.33
PRD1313,Food,Aisle,446.96,True,Low,Families,True,453.34,382,-6.38,1,382.0
PRD1314,Electronics,Aisle,493.39,False,Medium,Families,False,540.36,322,-46.97,2,161.0
PRD1315,Food,End-cap,75.9,True,Low,Families,True,74.81,695,1.09,1,695.0
PRD1316,Food,End-cap,431.89,False,Medium,College Students,False,450.49,936,-18.6,2,468.0
PRD1317,Clothing,Aisle,94.28,False,High,Young Adults,True,95.03,767,-0.75,3,255.67
PRD1318,Electronics,End-cap,45.0,True,Low,Families,True,48.13,1006,-3.13,1,1006.0
PRD1319,Food,End-cap,169.65,True,Medium,Seniors,True,148.36,544,21.29,2,272.0
PRD1320,Clothing,End-cap,493.39,True,Medium,Families,True,428.31,1099,65.08,2,549.5
PRD1321,Clothing,End-cap,160.14,True,Low,College Students,False,147.99,521,12.15,1,521.0
PRD1322,Electronics,Front of Store,33.72,True,Medium,Families,False,30.28,1182,3.44,2,591.0
PRD1323,Food,Front of Store,228.77,False,Low,Young Adults,True,254.29,738,-25.52,1,738.0
PRD1324,Electronics,Front of Store,108.64,False,High,College Students,False,99.49,693,9.15,3,231.0
PRD1325,Electronics,Aisle,387.9,False,High,Families,True,443.28,688,-55.38,3,229.33
PRD1326,Electronics,End-cap,290.26,False,Low,Families,False,276.06,616,14.2,1,616.0
PRD1327,Food,Front of Store,83.43,True,High,Families,False,75.47,1034,7.96,3,344.67
PRD1328,Clothing,End-cap,393.68,False,High,Families,False,427.89,1139,-34.21,3,379.67
PRD1329,Electronics,Front of Store,250.72,False,Low,Young Adults,True,409.6,465,-158.88,1,465.0
PRD1330,Electronics,Aisle,69.06,True,Medium,College Students,False,69.02,275,0.04,2,137.5
PRD1331,Food,Aisle,219.69,False,Low,College Students,False,223.34,383,-3.65,1,383.0
PRD1332,Food,Front of Store,217.56,False,Low,Families,False,231.87,366,-14.31,1,366.0
PRD1333,Clothing,Aisle,217.37,False,Low,College Students,False,199.66,298,17.71,1,298.0
PRD1334,Clothing,End-cap,241.31,True,High,Seniors,True,277.24,2151,-35.93,3,717.0
PRD1335,Electronics,End-cap,7.31,True,Medium,Families,True,8.35,623,-1.04,2,311.5
PRD1336,Electronics,Aisle,269.22,False,High,College Students,True,281.36,1026,-12.14,3,342.0
PRD1337,Food,End-cap,366.68,False,High,College Students,True,333.63,962,33.05,3,320.67
PRD1338,Electronics,Front of Store,475.28,True,Low,College Students,False,500.98,550,-25.7,1,550.0
PRD1339,Food,Front of Store,446.54,True,High,College Students,True,389.23,1447,57.31,3,482.33
PRD1340,Electronics,Front of Store,379.64,False,Medium,Families,False,326.19,661,53.45,2,330.5
PRD1341,Food,End-cap,267.86,True,Low,Young Adults,False,248.39,746,19.47,1,746.0
PRD1342,Electronics,Front of Store,13.87,False,Medium,Families,False,13.71,774,0.16,2,387.0
PRD1343,Electronics,Aisle,7.04,True,Medium,College Students,True,7.82,643,-0.78,2,321.5
PRD1344,Electronics,Front of Store,368.13,True,High,Young Adults,True,393.22,1050,-25.09,3,350.0
PRD1345,Clothing,End-cap,117.0,False,High,Seniors,False,125.52,778,-8.52,3,259.33
PRD1346,Electronics,End-cap,439.11,False,High,Families,False,429.3,789,9.81,3,263.0
PRD1347,Electronics,Front of Store,159.49,False,Low,Families,True,152.12,791,7.37,1,791.0
PRD1348,Clothing,Aisle,55.84,False,High,Families,True,53.68,1030,2.16,3,343.33
PRD1349,Clothing,Aisle,254.15,False,Medium,Families,False,291.33,327,-37.18,2,163.5
PRD1350,Electronics,Aisle,156.53,False,Medium,Seniors,True,134.93,301,21.6,2,150.5
PRD1351,Food,End-cap,37.32,True,Low,Seniors,True,41.43,801,-4.11,1,801.0
PRD1352,Electronics,Aisle,27.63,False,High,Young Adults,False,28.28,960,-0.65,3,320.0
PRD1353,Food,End-cap,474.49,False,Medium,Young Adults,False,465.75,815,8.74,2,407.5
PRD1354,Electronics,Front of Store,230.68,True,Medium,College Students,False,246.27,792,-15.59,2,396.0
PRD1355,Food,Front of Store,262.54,True,Medium,College Students,False,261.49,750,1.05,2,375.0
PRD1356,Electronics,End-cap,264.44,False,Medium,College Students,False,294.06,845,-29.62,2,422.5
PRD1357,Clothing,End-cap,219.66,False,Low,Seniors,False,246.07,552,-26.41,1,552.0
PRD1358,Food,Front of Store,344.96,True,Medium,Seniors,False,336.86,260,8.1,2,130.0
PRD1359,Electronics,Front of Store,71.23,True,Medium,Seniors,False,66.46,726,4.77,2,363.0
PRD1360,Electronics,End-cap,498.09,True,Medium,Families,True,511.89,745,-13.8,2,372.5
PRD1361,Clothing,Front of Store,247.64,True,Medium,Families,True,278.28,903,-30.64,2,451.5
PRD1362,Food,Front of Store,376.31,False,Medium,Seniors,False,343.65,1137,32.66,2,568.5
PRD1363,Food,Aisle,86.62,False,High,Young Adults,False,89.82,915,-3.2,3,305.0
PRD1364,Food,Aisle,453.91,False,Low,College Students,False,471.82,348,-17.91,1,348.0
PRD1365,Clothing,Front of Store,406.94,True,Low,Young Adults,False,435.4,589,-28.46,1,589.0
PRD1366,Food,Front of Store,14.47,True,High,Young Adults,True,12.87,1339,1.6,3,446.33
PRD1367,Food,Aisle,116.04,True,Medium,Seniors,False,123.55,805,-7.51,2,402.5
PRD1368,Electronics,Front of Store,492.52,False,High,Seniors,True,552.96,1170,-60.44,3,390.0
PRD1369,Electronics,End-cap,109.54,True,Medium,College Students,False,99.01,1471,10.53,2,735.5
PRD1370,Clothing,Front of Store,250.72,True,Medium,Young Adults,True,14.6,396,236.12,2,198.0
PRD1371,Food,Front of Store,254.79,True,Medium,Young Adults,True,290.82,979,-36.03,2,489.5
PRD1372,Electronics,End-cap,65.97,False,Low,Young Adults,True,59.66,353,6.31,1,353.0
PRD1373,Clothing,Aisle,357.0,False,High,Young Adults,False,394.95,962,-37.95,3,320.67
PRD1374,Food,Front of Store,397.1,True,Medium,Families,True,396.18,565,0.92,2,282.5
PRD1375,Clothing,Aisle,190.72,True,High,Seniors,True,176.26,852,14.46,3,284.0
PRD1376,Food,Aisle,321.96,True,Medium,Families,True,357.77,651,-35.81,2,325.5
PRD1377,Electronics,Front of Store,386.77,True,Low,Seniors,False,380.42,705,6.35,1,705.0
PRD1378,Food,Front of Store,313.45,False,High,Families,False,314.84,1262,-1.39,3,420.67
PRD1379,Food,Aisle,298.99,False,High,College Students,True,286.36,469,12.63,3,156.33
PRD1380,Food,Front of Store,28.74,True,Low,Young Adults,True,29.54,610,-0.8,1,610.0
PRD1381,Food,Front of Store,58.52,False,Low,Seniors,True,52.61,330,5.91,1,330.0
PRD1382,Clothing,Aisle,418.88,True,Low,Seniors,False,405.19,283,13.69,1,283.0
PRD1383,Food,Aisle,28.88,True,Medium,Seniors,False,32.95,514,-4.07,2,257.0
PRD1384,Clothing,End-cap,62.32,False,Medium,Families,True,57.8,635,4.52,2,317.5
PRD1385,Food,Front of Store,224.94,True,High,Young Adults,False,235.52,2223,-10.58,3,741.0
PRD1386,Food,End-cap,66.18,True,Medium,Seniors,False,62.71,1028,3.47,2,514.0
PRD1387,Clothing,Aisle,130.11,False,Low,College Students,True,140.78,225,-10.67,1,225.0
PRD1388,Electronics,Front of Store,352.42,True,High,College Students,False,313.39,971,39.03,3,323.67
PRD1389,Electronics,Aisle,106.72,True,Medium,Young Adults,True,121.76,934,-15.04,2,467.0
PRD1390,Clothing,Front of Store,344.44,True,Low,Young Adults,True,339.66,888,4.78,1,888.0
PRD1391,Food,Front of Store,9.61,True,Low,Young Adults,True,8.85,286,0.76,1,286.0
PRD1392,Electronics,End-cap,213.33,True,Medium,College Students,True,186.03,396,27.3,2,198.0
PRD1393,Food,Aisle,54.99,False,High,Young Adults,True,49.54,1170,5.45,3,390.0
PRD1394,Clothing,Front of Store,262.55,False,Medium,Seniors,True,264.11,737,-1.56,2,368.5
PRD1395,Clothing,End-cap,313.28,False,Medium,Families,True,297.96,517,15.32,2,258.5
PRD1396,Electronics,Aisle,351.86,False,Low,College Students,False,386.58,446,-34.72,1,446.0
PRD1397,Electronics,End-cap,212.32,False,High,Families,True,207.92,219,4.4,3,73.0
PRD1398,Food,Aisle,449.82,True,Medium,College Students,False,415.91,650,33.91,2,325.0
PRD1399,Electronics,Front of Store,258.23,True,High,Seniors,False,267.31,1413,-9.08,3,471.0
PRD1400,Clothing,End-cap,310.76,True,High,Families,True,330.04,1917,-19.28,3,639.0
PRD1401,Clothing,End-cap,144.94,True,Low,Seniors,True,130.46,443,14.48,1,443.0
PRD1402,Clothing,Front of Store,393.46,True,Low,Seniors,True,354.23,560,39.23,1,560.0
PRD1403,Food,Aisle,251.38,False,Low,College Students,False,216.44,252,34.94,1,252.0
PRD1404,Electronics,Front of Store,306.46,True,Medium,Seniors,True,328.19,923,-21.73,2,461.5
PRD1405,Food,End-cap,390.09,False,Medium,Seniors,True,409.26,563,-19.17,2,281.5
PRD1406,Food,Front of Store,416.59,False,High,College Students,True,413.42,789,3.17,3,263.0
PRD1407,Electronics,End-cap,486.69,False,Medium,Young Adults,False,536.94,539,-50.25,2,269.5
PRD1408,Clothing,Front of Store,250.72,True,Low,College Students,True,198.88,717,51.84,1,717.0
PRD1409,Electronics,Aisle,207.83,False,Medium,Seniors,True,213.15,691,-5.32,2,345.5
PRD1410,Electronics,End-cap,84.38,True,High,College Students,True,93.7,1395,-9.32,3,465.0
PRD1411,Electronics,End-cap,276.33,True,Medium,Seniors,True,251.94,920,24.39,2,460.0
PRD1412,Food,Aisle,455.63,False,Medium,Families,True,402.58,282,53.05,2,141.0
PRD1413,Electronics,Front of Store,345.66,False,High,Young Adults,False,321.78,819,23.88,3,273.0
PRD1414,Clothing,Aisle,242.93,False,High,Families,True,210.65,738,32.28,3,246.0
PRD1415,Electronics,Front of Store,121.08,False,Medium,Families,True,122.21,1178,-1.13,2,589.0
PRD1416,Clothing,Aisle,11.31,True,Low,Young Adults,False,12.79,333,-1.48,1,333.0
PRD1417,Clothing,Aisle,49.06,True,Low,Families,True,42.28,654,6.78,1,654.0
PRD1418,Clothing,End-cap,59.66,True,Low,Families,False,52.9,827,6.76,1,827.0
PRD1419,Food,End-cap,289.21,False,Low,Seniors,False,285.06,531,4.15,1,531.0
PRD1420,Food,Front of Store,249.58,True,Medium,Young Adults,False,282.07,1310,-32.49,2,655.0
PRD1421,Food,Aisle,474.98,True,Medium,College Students,False,448.78,722,26.2,2,361.0
PRD1422,Electronics,Front of Store,390.87,True,High,Seniors,False,391.72,1437,-0.85,3,479.0
PRD1423,Food,Aisle,42.15,True,High,Young Adults,True,36.35,959,5.8,3,319.67
PRD1424,Electronics,Aisle,363.17,True,Medium,Families,False,324.86,888,38.31,2,444.0
PRD1425,Clothing,End-cap,452.87,False,Low,Families,True,518.98,716,-66.11,1,716.0
PRD1426,Electronics,Aisle,323.95,True,High,Seniors,True,369.15,871,-45.2,3,290.33
PRD1427,Clothing,End-cap,250.72,True,High,Seniors,True,196.77,824,53.95,3,274.67
PRD1428,Electronics,End-cap,488.76,True,Medium,Young Adults,True,555.01,940,-66.25,2,470.0
PRD1429,Food,Aisle,135.74,False,Medium,Seniors,True,141.41,417,-5.67,2,208.5
PRD1430,Clothing,Aisle,29.79,True,Low,Seniors,True,33.08,377,-3.29,1,377.0
PRD1431,Electronics,Front of Store,407.52,True,Medium,Young Adults,True,401.99,1069,5.53,2,534.5
PRD1432,Electronics,Front of Store,437.7,True,High,Seniors,False,439.75,1110,-2.05,3,370.0
PRD1433,Food,Front of Store,426.86,True,High,Young Adults,False,425.43,1154,1.43,3,384.67
PRD1434,Food,End-cap,183.31,False,Low,Seniors,False,192.49,548,-9.18,1,548.0
PRD1435,Food,End-cap,340.0,True,Low,Seniors,False,303.24,799,36.76,1,799.0
PRD1436,Electronics,End-cap,215.87,True,Low,Seniors,False,185.43,207,30.44,1,207.0
PRD1437,Food,End-cap,62.37,False,Medium,Families,True,58.78,572,3.59,2,286.0
PRD1438,Electronics,End-cap,426.37,True,Medium,Seniors,False,452.55,1064,-26.18,2,532.0
PRD1439,Food,End-cap,445.69,False,Low,Young Adults,True,405.83,666,39.86,1,666.0
PRD1440,Electronics,Aisle,9.79,False,High,Families,False,10.3,703,-0.51,3,234.33
PRD1441,Clothing,Front of Store,73.51,True,High,Families,True,83.87,562,-10.36,3,187.33
PRD1442,Food,Front of Store,325.36,True,Medium,Seniors,False,285.72,925,39.64,2,462.5
PRD1443,Clothing,Front of Store,167.69,True,High,College Students,True,176.37,801,-8.68,3,267.0
PRD1444,Electronics,Aisle,447.79,False,Medium,Families,True,440.23,321,7.56,2,160.5
PRD1445,Clothing,Front of Store,477.77,False,High,Young Adults,False,530.54,804,-52.77,3,268.0
PRD1446,Food,End-cap,137.81,True,Medium,Seniors,True,124.46,661,13.35,2,330.5
PRD1447,Food,Aisle,367.87,True,Medium,Young Adults,True,389.13,585,-21.26,2,292.5
PRD1448,Electronics,Aisle,189.45,False,High,College Students,False,208.67,279,-19.22,3,93.0
PRD1449,Food,Front of Store,174.65,True,High,Seniors,True,197.95,1633,-23.3,3,544.33
